"MAdisID","LEAIDtarget","target","targetrow","nmatch","numSchoolstarget","GSLOtarget","GSHItarget","MAdisIDmatch","LEAID","matchdis","OPERATIONAL_SCHOOLS","GSLO","GSHI"
"02380000","2509690","Plainville",0,11,"2","PK","6","00410000","2502970","Brewster","2","PK","5"
"02380000","2509690","Plainville",0,11,"2","PK","6","01450000","2506540","Kingston","2","KG","6"
"02380000","2509690","Plainville",0,11,"2","PK","6","01730000","2507470","Mattapoisett","2","PK","6"
"02380000","2509690","Plainville",0,11,"2","PK","6","01840000","2507830","Middleton","2","PK","6"
"02380000","2509690","Plainville",0,11,"2","PK","6","02080000","2508640","Norfolk","2","PK","6"
"02380000","2509690","Plainville",0,11,"2","PK","6","02230000","2509180","Orange","2","PK","6"
"02380000","2509690","Plainville",0,11,"2","PK","6","02980000","2511670","Topsfield","2","PK","6"
"02380000","2509690","Plainville",0,11,"2","PK","6","03500000","2513290","Wrentham","2","PK","6"
"02390000","2509720","Plymouth",1,11,"13","PK","12","02390000","2509720","Plymouth","13","PK","12"
"02390000","2509720","Plymouth",0,11,"13","PK","12","00250000","2502460","Bellingham","6","PK","12"
"02390000","2509720","Plymouth",0,11,"13","PK","12","00300000","2502640","Beverly","8","PK","12"
"02390000","2509720","Plymouth",0,11,"13","PK","12","00310000","2502670","Billerica","8","PK","12"
"02390000","2509720","Plymouth",0,11,"13","PK","12","00400000","2502940","Braintree","10","PK","12"
"02390000","2509720","Plymouth",0,11,"13","PK","12","06250000","2503030","Bridgewater-Raynham","8","PK","12"
"02390000","2509720","Plymouth",0,11,"13","PK","12","00490000","2503270","Cambridge","17","PK","12"
"02390000","2509720","Plymouth",0,11,"13","PK","12","06580000","2504360","Dudley-Charlton Reg","7","PK","12"
"02390000","2509720","Plymouth",0,11,"13","PK","12","02120000","2508730","North Attleborough","8","PK","12"
"02390000","2509720","Plymouth",0,11,"13","PK","12","02100000","2508850","Northampton","6","PK","12"
"02390000","2509720","Plymouth",0,11,"13","PK","12","03360000","2512840","Weymouth","11","PK","12"
"02400000","2509780","Plympton",NA,1,"1","KG","6",NA,NA,NA,NA,NA,NA
"04870000","2500046","Prospect Hill Academy Charter (District)",1,11,"1","PK","12","04870000","2500046","Prospect Hill Academy Charter (District)","1","PK","12"
"04870000","2500046","Prospect Hill Academy Charter (District)",0,11,"1","PK","12","04450000","2500051","Abby Kelley Foster Charter Public (District)","1","KG","12"
"04870000","2500046","Prospect Hill Academy Charter (District)",0,11,"1","PK","12","04910000","2500041","Atlantis Charter (District)","1","KG","12"
"04870000","2500046","Prospect Hill Academy Charter (District)",0,11,"1","PK","12","04280000","2500071","Brooke Charter School (District)","1","KG","12"
"04870000","2500046","Prospect Hill Academy Charter (District)",0,11,"1","PK","12","35030000","2500545","Collegiate Charter School of Lowell (District)","1","KG","11"
"04870000","2500046","Prospect Hill Academy Charter (District)",0,11,"1","PK","12","04960000","2500519","Global Learning Charter Public (District)","1","5","12"
"04870000","2500046","Prospect Hill Academy Charter (District)",0,11,"1","PK","12","04990000","2500522","Hampden Charter School of Science East (District)","1","6","12"
"04870000","2500046","Prospect Hill Academy Charter (District)",0,11,"1","PK","12","04290000","2500082","KIPP Academy Lynn Charter (District)","1","KG","12"
"04870000","2500046","Prospect Hill Academy Charter (District)",0,11,"1","PK","12","35130000","2500559","New Heights Charter School of Brockton (District)","1","6","12"
"04870000","2500046","Prospect Hill Academy Charter (District)",0,11,"1","PK","12","04940000","2500518","Pioneer Charter School of Science (District)","1","KG","12"
"04870000","2500046","Prospect Hill Academy Charter (District)",0,11,"1","PK","12","04840000","2500063","Roxbury Preparatory Charter (District)","1","5","12"
"02420000","2509840","Provincetown",1,11,"1","PK","8","02420000","2509840","Provincetown","1","PK","8"
"02420000","2509840","Provincetown",0,11,"1","PK","8","04090000","2500525","Alma del Mar Charter School (District)","1","KG","8"
"02420000","2509840","Provincetown",0,11,"1","PK","8","04170000","2500527","Bridge Boston Charter School (District)","1","PK","8"
"02420000","2509840","Provincetown",0,11,"1","PK","8","04400000","2500027","Community Day Charter Public School - Prospect (District)","1","PK","8"
"02420000","2509840","Provincetown",0,11,"1","PK","8","04310000","2500535","Community Day Charter Public School - R. Kingman Webster (District)","1","PK","8"
"02420000","2509840","Provincetown",0,11,"1","PK","8","04390000","2500060","Conservatory Lab Charter (District)","1","PK","8"
"02420000","2509840","Provincetown",0,11,"1","PK","8","00890000","2509090","Edgartown","1","PK","8"
"02420000","2509840","Provincetown",0,11,"1","PK","8","04550000","2500083","Hill View Montessori Charter Public (District)","1","KG","8"
"02420000","2509840","Provincetown",0,11,"1","PK","8","04560000","2500065","Lowell Community Charter Public (District)","1","PK","8"
"02420000","2509840","Provincetown",0,11,"1","PK","8","02210000","2504650","Oak Bluffs","1","PK","8"
"02420000","2509840","Provincetown",0,11,"1","PK","8","02960000","2512570","Tisbury","1","PK","8"
"07530000","2500001","Quabbin",1,11,"7","PK","12","07530000","2500001","Quabbin","7","PK","12"
"07530000","2500001","Quabbin",0,11,"7","PK","12","00360000","2502820","Bourne","4","PK","12"
"07530000","2500001","Quabbin",0,11,"7","PK","12","00520000","2503360","Carver","2","PK","12"
"07530000","2500001","Quabbin",0,11,"7","PK","12","00830000","2504440","East Bridgewater","3","PK","12"
"07530000","2500001","Quabbin",0,11,"7","PK","12","00940000","2504800","Fairhaven","4","PK","12"
"07530000","2500001","Quabbin",0,11,"7","PK","12","01820000","2507770","Middleborough","5","PK","12"
"07530000","2500001","Quabbin",0,11,"7","PK","12","01910000","2508040","Monson","3","PK","12"
"07530000","2500001","Quabbin",0,11,"7","PK","12","07200000","2508280","Narragansett","3","PK","12"
"07530000","2500001","Quabbin",0,11,"7","PK","12","02140000","2508940","Northbridge","3","PK","12"
"07530000","2500001","Quabbin",0,11,"7","PK","12","07730000","2511740","Triton","5","PK","12"
"07530000","2500001","Quabbin",0,11,"7","PK","12","03310000","2512780","Westport","3","PK","12"
"07780000","2512100","Quaboag Regional",1,11,"5","PK","12","07780000","2512100","Quaboag Regional","5","PK","12"
"07780000","2512100","Quaboag Regional",0,11,"5","PK","12","06180000","2502530","Berkshire Hills","3","PK","12"
"07780000","2512100","Quaboag Regional",0,11,"5","PK","12","00860000","2504590","Easthampton","5","PK","12"
"07780000","2512100","Quaboag Regional",0,11,"5","PK","12","06720000","2505160","Gateway","4","PK","12"
"07780000","2512100","Quaboag Regional",0,11,"5","PK","12","06030000","2501780","Hoosac Valley Regional","3","PK","12"
"07780000","2512100","Quaboag Regional",0,11,"5","PK","12","01910000","2508040","Monson","3","PK","12"
"07780000","2512100","Quaboag Regional",0,11,"5","PK","12","07200000","2508280","Narragansett","3","PK","12"
"07780000","2512100","Quaboag Regional",0,11,"5","PK","12","02270000","2509300","Palmer","2","PK","12"
"07780000","2512100","Quaboag Regional",0,11,"5","PK","12","03090000","2512030","Ware","3","PK","12"
"07780000","2512100","Quaboag Regional",0,11,"5","PK","12","03310000","2512780","Westport","3","PK","12"
"07780000","2512100","Quaboag Regional",0,11,"5","PK","12","03430000","2513080","Winchendon","6","PK","12"
"02430000","2509870","Quincy",1,11,"19","PK","12","02430000","2509870","Quincy","19","PK","12"
"02430000","2509870","Quincy",0,11,"19","PK","12","00200000","2502310","Barnstable","9","PK","12"
"02430000","2509870","Quincy",0,11,"19","PK","12","01000000","2504980","Framingham","14","PK","12"
"02430000","2509870","Quincy",0,11,"19","PK","12","01530000","2506780","Leominster","12","PK","12"
"02430000","2509870","Quincy",0,11,"19","PK","12","01760000","2507560","Medford","8","PK","12"
"02430000","2509870","Quincy",0,11,"19","PK","12","01810000","2507740","Methuen","5","PK","12"
"02430000","2509870","Quincy",0,11,"19","PK","12","02290000","2509360","Peabody","11","PK","12"
"02430000","2509870","Quincy",0,11,"19","PK","12","02740000","2510890","Somerville","11","PK","12"
"02430000","2509870","Quincy",0,11,"19","PK","12","02930000","2511520","Taunton","12","PK","12"
"02430000","2509870","Quincy",0,11,"19","PK","12","03250000","2512630","Westfield","12","PK","12"
"02430000","2509870","Quincy",0,11,"19","PK","12","03360000","2512840","Weymouth","11","PK","12"
"07550000","2509900","Ralph C Mahar",1,11,"1","7","12","07550000","2509900","Ralph C Mahar","1","7","12"
"07550000","2509900","Ralph C Mahar",0,11,"1","7","12","04120000","2500021","Academy Of the Pacific Rim Charter Public (District)","1","5","12"
"07550000","2509900","Ralph C Mahar",0,11,"1","7","12","04140000","2500079","Berkshire Arts and Technology Charter Public (District)","1","6","12"
"07550000","2509900","Ralph C Mahar",0,11,"1","7","12","04110000","2500526","Boston Green Academy Horace Mann Charter School (District)","1","6","12"
"07550000","2509900","Ralph C Mahar",0,11,"1","7","12","04380000","2500070","Codman Academy Charter Public (District)","1","PK","12"
"07550000","2509900","Ralph C Mahar",0,11,"1","7","12","39010000","2500551","Greenfield Commonwealth Virtual District","1","KG","12"
"07550000","2509900","Ralph C Mahar",0,11,"1","7","12","04660000","2500035","Martha's Vineyard Charter (District)","1","KG","12"
"07550000","2509900","Ralph C Mahar",0,11,"1","7","12","04440000","2500029","Neighborhood House Charter (District)","1","PK","12"
"07550000","2509900","Ralph C Mahar",0,11,"1","7","12","04790000","2500044","Pioneer Valley Performing Arts Charter Public (District)","1","7","12"
"07550000","2509900","Ralph C Mahar",0,11,"1","7","12","04850000","2500084","Salem Academy Charter (District)","1","6","12"
"07550000","2509900","Ralph C Mahar",0,11,"1","7","12","04740000","2500073","Sizer School: A North Central Charter Essential (District)","1","7","12"
"02440000","2509930","Randolph",1,11,"6","PK","12","02440000","2509930","Randolph","6","PK","12"
"02440000","2509930","Randolph",0,11,"6","PK","12","00640000","2503750","Clinton","3","PK","12"
"02440000","2509930","Randolph",0,11,"6","PK","12","06450000","2504140","Dennis-Yarmouth","6","PK","12"
"02440000","2509930","Randolph",0,11,"6","PK","12","00970000","2504890","Fitchburg","8","PK","12"
"02440000","2509930","Randolph",0,11,"6","PK","12","01030000","2505130","Gardner","5","PK","12"
"02440000","2509930","Randolph",0,11,"6","PK","12","01070000","2505280","Gloucester","8","PK","12"
"02440000","2509930","Randolph",0,11,"6","PK","12","01280000","2505970","Haverhill","17","PK","12"
"02440000","2509930","Randolph",0,11,"6","PK","12","01530000","2506780","Leominster","12","PK","12"
"02440000","2509930","Randolph",0,11,"6","PK","12","02360000","2509630","Pittsfield","15","PK","12"
"02440000","2509930","Randolph",0,11,"6","PK","12","02580000","2510380","Salem","11","PK","12"
"02440000","2509930","Randolph",0,11,"6","PK","12","03160000","2512240","Webster","3","PK","12"
"02460000","2509990","Reading",1,11,"9","PK","12","02460000","2509990","Reading","9","PK","12"
"02460000","2509990","Reading",0,11,"9","PK","12","01010000","2505010","Franklin","10","PK","12"
"02460000","2509990","Reading",0,11,"9","PK","12","01220000","2505790","Hanover","4","PK","12"
"02460000","2509990","Reading",0,11,"9","PK","12","01590000","2506990","Longmeadow","6","PK","12"
"02460000","2509990","Reading",0,11,"9","PK","12","01710000","2507350","Marshfield","7","PK","12"
"02460000","2509990","Reading",0,11,"9","PK","12","07250000","2508310","Nashoba","6","PK","12"
"02460000","2509990","Reading",0,11,"9","PK","12","02170000","2508820","North Reading","5","PK","12"
"02460000","2509990","Reading",0,11,"9","PK","12","03170000","2512270","Wellesley","10","PK","12"
"02460000","2509990","Reading",0,11,"9","PK","12","03260000","2512660","Westford","9","PK","12"
"02460000","2509990","Reading",0,11,"9","PK","12","03350000","2512810","Westwood","8","PK","12"
"02460000","2509990","Reading",0,11,"9","PK","12","03420000","2513050","Wilmington","8","PK","12"
"02480000","2510050","Revere",1,11,"11","PK","12","02480000","2510050","Revere","11","PK","12"
"02480000","2510050","Revere",0,11,"11","PK","12","00440000","2503090","Brockton","24","PK","12"
"02480000","2510050","Revere",0,11,"11","PK","12","00570000","2503540","Chelsea","11","PK","12"
"02480000","2510050","Revere",0,11,"11","PK","12","00610000","2503660","Chicopee","15","PK","12"
"02480000","2510050","Revere",0,11,"11","PK","12","00930000","2504770","Everett","10","PK","12"
"02480000","2510050","Revere",0,11,"11","PK","12","01600000","2507020","Lowell","27","PK","12"
"02480000","2510050","Revere",0,11,"11","PK","12","01630000","2507110","Lynn","25","PK","12"
"02480000","2510050","Revere",0,11,"11","PK","12","01650000","2507170","Malden","7","PK","12"
"02480000","2510050","Revere",0,11,"11","PK","12","01700000","2507320","Marlborough","7","PK","12"
"02480000","2510050","Revere",0,11,"11","PK","12","01850000","2507860","Milford","6","PK","12"
"02480000","2510050","Revere",0,11,"11","PK","12","03080000","2512000","Waltham","10","PK","12"
"02490000","2510080","Richmond",1,11,"1","PK","8","02490000","2510080","Richmond","1","PK","8"
"02490000","2510080","Richmond",0,11,"1","PK","8","00510000","2503330","Carlisle","1","PK","8"
"02490000","2510080","Richmond",0,11,"1","PK","8","00630000","2503720","Clarksburg","1","PK","8"
"02490000","2510080","Richmond",0,11,"1","PK","8","00980000","2504920","Florida","1","PK","8"
"02490000","2510080","Richmond",0,11,"1","PK","8","01090000","2505340","Gosnold","1","UG","UG"
"02490000","2510080","Richmond",0,11,"1","PK","8","04550000","2500083","Hill View Montessori Charter Public (District)","1","KG","8"
"02490000","2510080","Richmond",0,11,"1","PK","8","04500000","2500031","Hilltown Cooperative Charter Public (District)","1","KG","8"
"02490000","2510080","Richmond",0,11,"1","PK","8","04640000","2500034","Marblehead Community Charter Public (District)","1","4","8"
"02490000","2510080","Richmond",0,11,"1","PK","8","02420000","2509840","Provincetown","1","PK","8"
"02490000","2510080","Richmond",0,11,"1","PK","8","04820000","2500062","River Valley Charter (District)","1","KG","8"
"02490000","2510080","Richmond",0,11,"1","PK","8","02960000","2512570","Tisbury","1","PK","8"
"04830000","2500057","Rising Tide Charter Public (District)",1,11,"1","5","12","04830000","2500057","Rising Tide Charter Public (District)","1","5","12"
"04830000","2500057","Rising Tide Charter Public (District)",0,11,"1","5","12","04300000","2500085","Advanced Math and Science Academy Charter (District)","1","6","12"
"04830000","2500057","Rising Tide Charter Public (District)",0,11,"1","5","12","04130000","2500076","Four Rivers Charter Public (District)","1","7","12"
"04830000","2500057","Rising Tide Charter Public (District)",0,11,"1","5","12","04780000","2500038","Francis W. Parker Charter Essential (District)","1","7","12"
"04830000","2500057","Rising Tide Charter Public (District)",0,11,"1","5","12","06700000","2505100","Frontier","1","7","12"
"04830000","2500057","Rising Tide Charter Public (District)",0,11,"1","5","12","06830000","2505740","Hampshire","1","7","12"
"04830000","2500057","Rising Tide Charter Public (District)",0,11,"1","5","12","04350000","2500025","Innovation Academy Charter (District)","1","5","12"
"04830000","2500057","Rising Tide Charter Public (District)",0,11,"1","5","12","04970000","2500517","Pioneer Valley Chinese Immersion Charter (District)","1","KG","12"
"04830000","2500057","Rising Tide Charter Public (District)",0,11,"1","5","12","04790000","2500044","Pioneer Valley Performing Arts Charter Public (District)","1","7","12"
"04830000","2500057","Rising Tide Charter Public (District)",0,11,"1","5","12","07550000","2509900","Ralph C Mahar","1","7","12"
"04830000","2500057","Rising Tide Charter Public (District)",0,11,"1","5","12","04880000","2500040","South Shore Charter Public (District)","1","KG","12"
"04820000","2500062","River Valley Charter (District)",1,11,"1","KG","8","04820000","2500062","River Valley Charter (District)","1","KG","8"
"04820000","2500062","River Valley Charter (District)",0,11,"1","KG","8","04470000","2500030","Benjamin Franklin Classical Charter Public (District)","1","KG","8"
"04820000","2500062","River Valley Charter (District)",0,11,"1","KG","8","00510000","2503330","Carlisle","1","PK","8"
"04820000","2500062","River Valley Charter (District)",0,11,"1","KG","8","00630000","2503720","Clarksburg","1","PK","8"
"04820000","2500062","River Valley Charter (District)",0,11,"1","KG","8","00980000","2504920","Florida","1","PK","8"
"04820000","2500062","River Valley Charter (District)",0,11,"1","KG","8","01090000","2505340","Gosnold","1","UG","UG"
"04820000","2500062","River Valley Charter (District)",0,11,"1","KG","8","04550000","2500083","Hill View Montessori Charter Public (District)","1","KG","8"
"04820000","2500062","River Valley Charter (District)",0,11,"1","KG","8","04500000","2500031","Hilltown Cooperative Charter Public (District)","1","KG","8"
"04820000","2500062","River Valley Charter (District)",0,11,"1","KG","8","04640000","2500034","Marblehead Community Charter Public (District)","1","4","8"
"04820000","2500062","River Valley Charter (District)",0,11,"1","KG","8","02490000","2510080","Richmond","1","PK","8"
"04820000","2500062","River Valley Charter (District)",0,11,"1","KG","8","02960000","2512570","Tisbury","1","PK","8"
"02500000","2510140","Rochester",NA,1,"1","PK","6",NA,NA,NA,NA,NA,NA
"02510000","2510170","Rockland",1,11,"5","PK","12","02510000","2510170","Rockland","5","PK","12"
"02510000","2510170","Rockland",0,11,"5","PK","12","00200000","2502310","Barnstable","9","PK","12"
"02510000","2510170","Rockland",0,11,"5","PK","12","00640000","2503750","Clinton","3","PK","12"
"02510000","2510170","Rockland",0,11,"5","PK","12","06450000","2504140","Dennis-Yarmouth","6","PK","12"
"02510000","2510170","Rockland",0,11,"5","PK","12","01070000","2505280","Gloucester","8","PK","12"
"02510000","2510170","Rockland",0,11,"5","PK","12","01810000","2507740","Methuen","5","PK","12"
"02510000","2510170","Rockland",0,11,"5","PK","12","02140000","2508940","Northbridge","3","PK","12"
"02510000","2510170","Rockland",0,11,"5","PK","12","02620000","2510500","Saugus","4","PK","12"
"02510000","2510170","Rockland",0,11,"5","PK","12","02850000","2511250","Stoughton","8","PK","12"
"02510000","2510170","Rockland",0,11,"5","PK","12","03140000","2512180","Watertown","5","PK","12"
"02510000","2510170","Rockland",0,11,"5","PK","12","03320000","2512510","West Springfield","9","PK","12"
"02520000","2510200","Rockport",1,11,"3","PK","12","02520000","2510200","Rockport","3","PK","12"
"02520000","2510200","Rockport",0,11,"3","PK","12","00240000","2502430","Belchertown","5","PK","12"
"02520000","2510200","Rockport",0,11,"3","PK","12","00520000","2503360","Carver","2","PK","12"
"02520000","2510200","Rockport",0,11,"3","PK","12","00770000","2504230","Douglas","4","PK","12"
"02520000","2510200","Rockport",0,11,"3","PK","12","01270000","2505940","Hatfield","2","PK","12"
"02520000","2510200","Rockport",0,11,"3","PK","12","01380000","2506300","Hopedale","3","PK","12"
"02520000","2510200","Rockport",0,11,"3","PK","12","01420000","2506420","Hull","3","PK","12"
"02520000","2510200","Rockport",0,11,"3","PK","12","07170000","2507990","Mohawk Trail","4","PK","12"
"02520000","2510200","Rockport",0,11,"3","PK","12","01910000","2508040","Monson","3","PK","12"
"02520000","2510200","Rockport",0,11,"3","PK","12","07500000","2509600","Pioneer Valley","3","PK","12"
"02520000","2510200","Rockport",0,11,"3","PK","12","02610000","2510470","Sandwich","4","PK","12"
"02530000","2510230","Rowe",1,11,"1","PK","6","02530000","2510230","Rowe","1","PK","6"
"02530000","2510230","Rowe",0,11,"1","PK","6","06320000","2500014","Chesterfield-Goshen","1","PK","6"
"02530000","2510230","Rowe",0,11,"1","PK","6","06620000","2513321","Farmington River Reg","1","PK","6"
"02530000","2510230","Rowe",0,11,"1","PK","6","01210000","2505760","Hancock","1","PK","6"
"02530000","2510230","Rowe",0,11,"1","PK","6","01960000","2508220","Nahant","1","PK","6"
"02530000","2510230","Rowe",0,11,"1","PK","6","02340000","2509540","Petersham","1","KG","6"
"02530000","2510230","Rowe",0,11,"1","PK","6","02630000","2510530","Savoy","1","PK","6"
"02530000","2510230","Rowe",0,11,"1","PK","6","02720000","2510800","Shutesbury","1","PK","6"
"02530000","2510230","Rowe",0,11,"1","PK","6","03060000","2511940","Wales","1","PK","6"
"02530000","2510230","Rowe",0,11,"1","PK","6","03270000","2512690","Westhampton","1","PK","6"
"02530000","2510230","Rowe",0,11,"1","PK","6","03490000","2513260","Worthington","1","PK","6"
"04840000","2500063","Roxbury Preparatory Charter (District)",1,10,"1","5","12","04840000","2500063","Roxbury Preparatory Charter (District)","1","5","12"
"04840000","2500063","Roxbury Preparatory Charter (District)",0,10,"1","5","12","04450000","2500051","Abby Kelley Foster Charter Public (District)","1","KG","12"
"04840000","2500063","Roxbury Preparatory Charter (District)",0,10,"1","5","12","04910000","2500041","Atlantis Charter (District)","1","KG","12"
"04840000","2500063","Roxbury Preparatory Charter (District)",0,10,"1","5","12","04280000","2500071","Brooke Charter School (District)","1","KG","12"
"04840000","2500063","Roxbury Preparatory Charter (District)",0,10,"1","5","12","35030000","2500545","Collegiate Charter School of Lowell (District)","1","KG","11"
"04840000","2500063","Roxbury Preparatory Charter (District)",0,10,"1","5","12","04100000","2500075","Excel Academy Charter (District)","1","5","12"
"04840000","2500063","Roxbury Preparatory Charter (District)",0,10,"1","5","12","04290000","2500082","KIPP Academy Lynn Charter (District)","1","KG","12"
"04840000","2500063","Roxbury Preparatory Charter (District)",0,10,"1","5","12","04690000","2500066","MATCH Charter Public School (District)","1","PK","12"
"04840000","2500063","Roxbury Preparatory Charter (District)",0,10,"1","5","12","35130000","2500559","New Heights Charter School of Brockton (District)","1","6","12"
"04840000","2500063","Roxbury Preparatory Charter (District)",0,10,"1","5","12","04870000","2500046","Prospect Hill Academy Charter (District)","1","PK","12"
"02580000","2510380","Salem",1,11,"11","PK","12","02580000","2510380","Salem","11","PK","12"
"02580000","2510380","Salem",0,11,"11","PK","12","00950000","2504830","Fall River","16","PK","12"
"02580000","2510380","Salem",0,11,"11","PK","12","00970000","2504890","Fitchburg","8","PK","12"
"02580000","2510380","Salem",0,11,"11","PK","12","01030000","2505130","Gardner","5","PK","12"
"02580000","2510380","Salem",0,11,"11","PK","12","01280000","2505970","Haverhill","17","PK","12"
"02580000","2510380","Salem",0,11,"11","PK","12","01530000","2506780","Leominster","12","PK","12"
"02580000","2510380","Salem",0,11,"11","PK","12","02360000","2509630","Pittsfield","15","PK","12"
"02580000","2510380","Salem",0,11,"11","PK","12","02440000","2509930","Randolph","6","PK","12"
"02580000","2510380","Salem",0,11,"11","PK","12","02740000","2510890","Somerville","11","PK","12"
"02580000","2510380","Salem",0,11,"11","PK","12","03160000","2512240","Webster","3","PK","12"
"02580000","2510380","Salem",0,11,"11","PK","12","03320000","2512510","West Springfield","9","PK","12"
"04850000","2500084","Salem Academy Charter (District)",1,10,"1","6","12","04850000","2500084","Salem Academy Charter (District)","1","6","12"
"04850000","2500084","Salem Academy Charter (District)",0,10,"1","6","12","04120000","2500021","Academy Of the Pacific Rim Charter Public (District)","1","5","12"
"04850000","2500084","Salem Academy Charter (District)",0,10,"1","6","12","04140000","2500079","Berkshire Arts and Technology Charter Public (District)","1","6","12"
"04850000","2500084","Salem Academy Charter (District)",0,10,"1","6","12","04490000","2500053","Boston Collegiate Charter (District)","1","5","12"
"04850000","2500084","Salem Academy Charter (District)",0,10,"1","6","12","04360000","2500086","Community Charter School of Cambridge (District)","1","6","12"
"04850000","2500084","Salem Academy Charter (District)",0,10,"1","6","12","04960000","2500519","Global Learning Charter Public (District)","1","5","12"
"04850000","2500084","Salem Academy Charter (District)",0,10,"1","6","12","39010000","2500551","Greenfield Commonwealth Virtual District","1","KG","12"
"04850000","2500084","Salem Academy Charter (District)",0,10,"1","6","12","04990000","2500522","Hampden Charter School of Science East (District)","1","6","12"
"04850000","2500084","Salem Academy Charter (District)",0,10,"1","6","12","35160000","2500588","Hampden Charter School of Science West (District)","1","6","12"
"04850000","2500084","Salem Academy Charter (District)",0,10,"1","6","12","04660000","2500035","Martha's Vineyard Charter (District)","1","KG","12"
"02610000","2510470","Sandwich",1,11,"4","PK","12","02610000","2510470","Sandwich","4","PK","12"
"02610000","2510470","Sandwich",0,11,"4","PK","12","06100000","2502040","Ashburnham-Westminster","5","PK","12"
"02610000","2510470","Sandwich",0,11,"4","PK","12","00240000","2502430","Belchertown","5","PK","12"
"02610000","2510470","Sandwich",0,11,"4","PK","12","00710000","2503990","Danvers","7","PK","12"
"02610000","2510470","Sandwich",0,11,"4","PK","12","00830000","2504440","East Bridgewater","3","PK","12"
"02610000","2510470","Sandwich",0,11,"4","PK","12","00870000","2504500","East Longmeadow","5","PK","12"
"02610000","2510470","Sandwich",0,11,"4","PK","12","00880000","2504620","Easton","6","PK","12"
"02610000","2510470","Sandwich",0,11,"4","PK","12","00990000","2504950","Foxborough","5","PK","12"
"02610000","2510470","Sandwich",0,11,"4","PK","12","07350000","2508790","North Middlesex","7","PK","12"
"02610000","2510470","Sandwich",0,11,"4","PK","12","02180000","2509000","Norton","5","PK","12"
"02610000","2510470","Sandwich",0,11,"4","PK","12","02840000","2511220","Stoneham","5","PK","12"
"02620000","2510500","Saugus",1,11,"4","PK","12","02620000","2510500","Saugus","4","PK","12"
"02620000","2510500","Saugus",0,11,"4","PK","12","00050000","2501800","Agawam","8","PK","12"
"02620000","2510500","Saugus",0,11,"4","PK","12","06450000","2504140","Dennis-Yarmouth","6","PK","12"
"02620000","2510500","Saugus",0,11,"4","PK","12","00860000","2504590","Easthampton","5","PK","12"
"02620000","2510500","Saugus",0,11,"4","PK","12","00960000","2504860","Falmouth","7","PK","12"
"02620000","2510500","Saugus",0,11,"4","PK","12","01330000","2506150","Holbrook","2","PK","12"
"02620000","2510500","Saugus",0,11,"4","PK","12","01760000","2507560","Medford","8","PK","12"
"02620000","2510500","Saugus",0,11,"4","PK","12","02140000","2508940","Northbridge","3","PK","12"
"02620000","2510500","Saugus",0,11,"4","PK","12","02510000","2510170","Rockland","5","PK","12"
"02620000","2510500","Saugus",0,11,"4","PK","12","02850000","2511250","Stoughton","8","PK","12"
"02620000","2510500","Saugus",0,11,"4","PK","12","03140000","2512180","Watertown","5","PK","12"
"02630000","2510530","Savoy",1,11,"1","PK","6","02630000","2510530","Savoy","1","PK","6"
"02630000","2510530","Savoy",0,11,"1","PK","6","06320000","2500014","Chesterfield-Goshen","1","PK","6"
"02630000","2510530","Savoy",0,11,"1","PK","6","06620000","2513321","Farmington River Reg","1","PK","6"
"02630000","2510530","Savoy",0,11,"1","PK","6","01210000","2505760","Hancock","1","PK","6"
"02630000","2510530","Savoy",0,11,"1","PK","6","01960000","2508220","Nahant","1","PK","6"
"02630000","2510530","Savoy",0,11,"1","PK","6","02530000","2510230","Rowe","1","PK","6"
"02630000","2510530","Savoy",0,11,"1","PK","6","02720000","2510800","Shutesbury","1","PK","6"
"02630000","2510530","Savoy",0,11,"1","PK","6","03060000","2511940","Wales","1","PK","6"
"02630000","2510530","Savoy",0,11,"1","PK","6","03270000","2512690","Westhampton","1","PK","6"
"02630000","2510530","Savoy",0,11,"1","PK","6","03400000","2512990","Williamsburg","1","PK","6"
"02630000","2510530","Savoy",0,11,"1","PK","6","03490000","2513260","Worthington","1","PK","6"
"02640000","2510560","Scituate",1,11,"6","PK","12","02640000","2510560","Scituate","6","PK","12"
"02640000","2510560","Scituate",0,11,"6","PK","12","06500000","2504200","Dighton-Rehoboth","5","PK","12"
"02640000","2510560","Scituate",0,11,"6","PK","12","00820000","2504410","Duxbury","4","PK","12"
"02640000","2510560","Scituate",0,11,"6","PK","12","06650000","2505070","Freetown-Lakeville","5","PK","12"
"02640000","2510560","Scituate",0,11,"6","PK","12","06730000","2505500","Groton-Dunstable","5","PK","12"
"02640000","2510560","Scituate",0,11,"6","PK","12","01310000","2506090","Hingham","6","PK","12"
"02640000","2510560","Scituate",0,11,"6","PK","12","06900000","2506510","King Philip","2","7","12"
"02640000","2510560","Scituate",0,11,"6","PK","12","01590000","2506990","Longmeadow","6","PK","12"
"02640000","2510560","Scituate",0,11,"6","PK","12","01750000","2507530","Medfield","5","PK","12"
"02640000","2510560","Scituate",0,11,"6","PK","12","02310000","2509420","Pembroke","5","PK","12"
"02640000","2510560","Scituate",0,11,"6","PK","12","03420000","2513050","Wilmington","8","PK","12"
"02650000","2510590","Seekonk",1,11,"4","PK","12","02650000","2510590","Seekonk","4","PK","12"
"02650000","2510590","Seekonk",0,11,"4","PK","12","01360000","2506240","Holliston","4","PK","12"
